intercept,block-mean,block-lin,derivative-1,derivative-2,derivative-3,derivative-4
1.0,0.8318876754961017,-1.4013304274467318,-0.005746568516976058,-0.4154216885087088,0.007198540677935433,0.42712279169743245
1.0,0.8318876754961017,-1.4013304274467318,-0.005746568516976058,-0.4154216885087088,0.007198540677935433,0.42712279169743245
1.0,0.8318876754961017,-1.4013304274467318,-0.005746568516976058,-0.4154216885087088,0.007198540677935433,0.42712279169743245
1.0,0.8318876754961017,-1.4013304274467318,-0.005746568516976058,-0.4154216885087088,0.007198540677935433,0.42712279169743245
1.0,0.8318876754961017,-1.4013304274467318,-0.005746568516976058,-0.4154216885087088,0.007198540677935433,0.42712279169743245
1.0,0.8318876754961017,-1.4013304274467318,-0.005746568516976058,-0.4154216885087088,0.007198540677935433,0.42712279169743245
1.0,0.8318876754961017,-1.4013304274467318,-0.005746568516976058,-0.4154216885087088,0.007198540677935433,0.42712279169743245
1.0,0.8318876754961017,-1.4013304274467318,-0.005746568516976058,-0.4154216885087088,0.007198540677935433,0.42712279169743245
1.0,0.8318876754961017,-1.4013304274467318,-0.005746568516976058,-0.4154216885087088,0.007198540677935433,0.42712279169743245
1.0,0.8318876754961017,-1.4013304274467318,-0.005746568516976058,-0.4154216885087088,0.007198540677935433,0.42712279169743245
1.0,0.8318876754961017,-1.4013304274467318,-0.005746568516976058,-0.4154216885087088,0.007198540677935433,0.42712279169743245
1.0,0.8318876754961017,-1.4013304274467318,-0.005746568516976058,-0.4154216885087088,0.007198540677935433,0.42712279169743245
1.0,0.8318876754961017,-1.4013304274467318,-0.005746568516976058,-0.4154216885087088,0.007198540677935433,0.42712279169743245
1.0,0.8318876754666941,-1.4013304274260021,-0.00574657069178626,-0.4154216812915215,0.0071985431110984524,0.42712278414289534
1.0,0.8288381736622973,-1.3991808085375737,-0.08831750816669708,-0.2700818631856304,0.0996613284083191,0.2756499407348259
1.0,0.762536394786631,-1.3524441396161027,-0.8809152678467514,1.0739050708603004,0.9874037279525396,-1.1131094418346261
1.0,0.5218574726485214,-1.1827875890514592,-2.1854181651392635,2.532006254791839,2.4495174730984197,-2.567838967202325
1.0,0.1129086018600816,-0.8945161685260675,-3.0087833402739705,2.076048156864365,3.3742919214012916,-1.963748456488017
1.0,-0.35150082045709463,-0.5671501493495373,-2.99612947676956,0.19459499947871092,3.3632478457208,0.15301489171232632
1.0,-0.7632057296979761,-0.2769359746647413,-2.425680294570032,-1.5533908573064918,2.7267987064888737,2.1150398401668875
1.0,-1.0710181404045798,-0.059956476179606616,-1.6899600146421805,-2.331976895606257,1.9041188530262803,3.029669948242063
1.0,-1.2720410317582356,0.08174621231765168,-1.0304723829125715,-2.198365433092874,1.165870691775265,2.95517224202408
1.0,-1.3859844569346031,0.1620658693246336,-0.5281802485215158,-1.5758853130477573,0.6031174011704179,2.3408099326140186
1.0,-1.436759646691002,0.19785771794938634,-0.17760487729100877,-0.8481235372376561,0.21004660426949817,1.5958139500617134
1.0,-1.444800870248875,0.20352604253314466,0.05252904122019536,-0.22876178083354898,-0.04817674704603726,0.950480644518275
1.0,-1.4257812827709742,0.1901189789814327,0.1919571938367958,0.21269872220110078,-0.2047667346972578,0.4826226837700971
1.0,-1.391467815302637,0.16593113371075444,0.26340021904756583,0.4868341982313265,-0.28513955882934744,0.18494706074508865
1.0,-1.3506237400309256,0.13713980931872954,0.28486197551414577,0.6340867762340489,-0.30945606830665007,0.01792504718221774
1.0,-1.3095029279622996,0.10815341088381894,0.2720141829629418,0.6974569435246475,-0.2952761376706451,-0.061450052570410266
1.0,-1.272136189228655,0.08181328960073227,0.2387167084157283,0.7116466579176227,-0.2581341833261466,-0.08820235555520894
1.0,-1.2406483993459774,0.05961728768688824,0.19639547177604935,0.7008823778365909,-0.21083935305165402,-0.08699556608725333
1.0,-1.2156841460288719,0.042019780320739795,0.1533897339299926,0.6803163241740264,-0.1627429957554269,-0.07346786613157784
1.0,-1.1968906754925548,0.028772108459802034,0.1148479617937672,0.6584083014768696,-0.1196212107411477,-0.05657386731900596
1.0,-1.1813384191654328,0.018034171107538174,0.1425439078774162,0.5354773994497554,-0.14038199346491279,0.05066116466719388
1.0,-1.115364646655477,-0.02219477550394352,0.8386940371229948,-0.7167256641378368,-0.7953567703261388,1.1458978081713882
1.0,-0.8843061827723694,-0.16015006499853163,2.1231151994364508,-2.276533816057147,-2.0093464207836043,2.4703077462226806
1.0,-0.4813178765997859,-0.39999846546288836,2.99753473437179,-1.9961367412281277,-2.8374670307117684,2.11709098846658
1.0,-0.01423139115293563,-0.677759050112365,3.038253275185132,-0.17519882368370976,-2.877428475056123,0.3796197470527992
1.0,0.40591875472370154,-0.9275272231602796,2.4916607023007074,1.624893537079605,-2.3611848672306266,-1.3285605331829982
1.0,0.7235494529737596,-1.1163228051654477,1.7544887461918302,2.4855722689184336,-1.663770269559422,-2.1777958841432534
1.0,0.9330830111755951,-1.2408588760992254,1.0822171894850692,2.4095180695102414,-1.0271331476714338,-2.168242527594468
1.0,1.053406076843114,-1.312372446054557,0.5656854201458102,1.8092754965722504,-0.5375770020073544,-1.67010725799445
1.0,1.1085231214096571,-1.3451266804557716,0.20362299746100915,1.0794742821995347,-0.19420959612373992,-1.03937932423659
1.0,1.1193510372245699,-1.3515592046244198,-0.03497276310686806,0.44735343310152903,0.03220371961655271,-0.48299861618498324
1.0,1.1020208825533713,-1.341263904894127,-0.18074504538204336,-0.008635069374442497,0.17066251235215918,-0.07482967459611069
1.0,1.0685740478237837,-1.3213941925283772,-0.2569274551440374,-0.29482538698851435,0.24314126894220603,0.18744570121882537
1.0,1.0279914291083858,-1.2972853353691516,-0.28179164345149127,-0.4505581929700651,0.2669431286391287,0.3362157960440229
1.0,0.9867165011568211,-1.2727651990708984,-0.2711537827193543,-0.5191976411163951,0.25705624595864696,0.4081201721462984
1.0,0.948947853756606,-1.2503280337500848,-0.23903475290174636,-0.5362689339178544,0.22677141565155945,0.4334622094515404
1.0,0.9169487114995845,-1.2313183499417903,-0.1970846632860234,-0.5268136126820777,0.18713408073207657,0.43378494612638285
1.0,0.8914646442227621,-1.2161790672325672,-0.1539024886384684,-0.5066269859793024,0.14629879690228156,0.4228567800631804
1.0,0.8722052452807602,-1.2047376641698055,-0.11488149321932503,-0.48461626071038727,0.10938233188457659,0.4086313078641374
1.0,0.8582999949909242,-1.1964769923942375,-0.08263358189008992,-0.46509302650139983,0.07886540084297212,0.3951544463224485
1.0,0.8486591576446795,-1.1907496742015413,-0.0577444049141036,-0.44959435466908415,0.055307897050837766,0.38407865512231054
1.0,0.8422136757916066,-1.186920616190084,-0.03957453992678228,-0.4381692832644939,0.0381079251763367,0.37573598179755313
1.0,0.8380439812780514,-1.18444353184691,-0.026919130978375914,-0.4302028595065825,0.026126857538903918,0.36983167861962113
1.0,0.83542615507581,-1.1828883636499015,-0.01845608194233588,-0.4248914230119508,0.018114135113230248,0.36585163662751446
1.0,0.833827075376276,-1.1819384007031375,-0.01299579384483392,-0.42148121274330463,0.012944068998524969,0.36327438870198236
1.0,0.8328745935119743,-1.181372561190063,-0.009583635136373485,-0.4193621198351346,0.009713104122089644,0.36166189164772794
1.0,0.8323202874930786,-1.1810432654212075,-0.007511813684106618,-0.41808286427162156,0.007751216251264222,0.3606829359396214
1.0,0.8320045683241485,-1.1808557065946186,-0.006286225392480856,-0.4173303882251542,0.006590616433236447,0.3601043452427839
1.0,0.8318876754961017,-1.1807862642426084,-0.005819354897326181,-0.4170450235470532,0.006148490554536905,0.359884167286499
1.0,0.8318876754961017,-1.1807862642426084,-0.005819354897326181,-0.4170450235470532,0.006148490554536905,0.359884167286499
1.0,0.8318876754961017,-1.1807862642426084,-0.005819354897326181,-0.4170450235470532,0.006148490554536905,0.359884167286499
1.0,0.8318876754961017,-1.1807862642426084,-0.005819354897326181,-0.4170450235470532,0.006148490554536905,0.359884167286499
1.0,0.8318876754961017,-1.1807862642426084,-0.005819354897326181,-0.4170450235470532,0.006148490554536905,0.359884167286499
1.0,0.8318876754961017,-1.1807862642426084,-0.005819354897326181,-0.4170450235470532,0.006148490554536905,0.359884167286499
1.0,0.8318876754961017,-1.1807862642426084,-0.005819354897326181,-0.4170450235470532,0.006148490554536905,0.359884167286499
1.0,0.8318876754961017,-1.1807862642426084,-0.005819354897326181,-0.4170450235470532,0.006148490554536905,0.359884167286499
1.0,0.8318876754961017,-1.1807862642426084,-0.005819354897326181,-0.4170450235470532,0.006148490554536905,0.359884167286499
1.0,0.8318876754961017,-1.1807862642426084,-0.005819354897326181,-0.4170450235470532,0.006148490554536905,0.359884167286499
1.0,0.8318876754961017,-1.1807862642426084,-0.005819354897326181,-0.4170450235470532,0.006148490554536905,0.359884167286499
1.0,0.8318876754961017,-1.1807862642426084,-0.005819354897326181,-0.4170450235470532,0.006148490554536905,0.359884167286499
1.0,0.831199777027854,-1.1803776054020507,-0.03007223311171467,-0.3756056873009631,0.029108543389864423,0.3233008194289636
1.0,0.7931276679516996,-1.1577601630456458,-0.5877079635647195,0.602181476784511,0.5570872689335488,-0.5340058975156324
1.0,0.603735284496125,-1.0452481058076228,-1.8571508759680277,2.2925462425597263,1.7597089217163775,-1.9837096368936997
1.0,0.229990325504718,-0.8232179826779478,-2.8759571863001963,2.3904883181055796,2.7264404989503146,-1.9727814633019434
1.0,-0.2321707434535575,-0.5486626299490099,-3.0700758990693173,0.7289533498188913,2.9130641238351553,-0.3775159631737935
1.0,-0.6649931380738711,-0.2915364607287889,-2.6042293795848455,-1.1771971736127564,2.474352220123091,1.4282539705241815
1.0,-1.0016358308648334,-0.09154762681169724,-1.8806388376887808,-2.2304756416691944,1.7905566172323273,2.4534380858894895
1.0,-1.2290609096042213,0.04355845828855233,-1.1881681824163837,-2.298705163058193,1.13527312150434,2.576711900183896
1.0,-1.3633352713172,0.12332663267341841,-0.6433120322272451,-1.7606666899121044,0.6191683105350311,2.137594019822011
1.0,-1.4283942264940483,0.1619761113649443,-0.255926254098163,-1.0325648853637457,0.2519112655274287,1.511139630933504
1.0,-1.445869345507401,0.1723575298507242,0.0024304626971974105,-0.373557260754041,0.006782100827500145,0.9327792107322571
1.0,-1.432623419110463,0.1644885416593775,0.1630217466356434,0.11535902924925256,-0.14572269113624264,0.4965789373989611
1.0,-1.4013382492443425,0.14590300638887443,0.2502956866517202,0.4296992136913657,-0.2287197705119893,0.20997859601594282
1.0,-1.3614964154969365,0.12223422627603812,0.28318941110680207,0.6056277020804016,-0.260139162852976,0.04353968365533837
1.0,-1.3199743643529407,0.09756728186298996,0.27785874567237323,0.6870430137682708,-0.2552895682857293,-0.039733582051189265
1.0,-1.2813551727054018,0.07462483496066596,0.24867105924720925,0.7112585328033723,-0.22778971040271964,-0.0716243734146593
1.0,-1.2482231485383255,0.054942141647013956,0.20776320738158502,0.7051781235532251,-0.1891461445115435,-0.07523784773346445
1.0,-1.2215625258661325,0.03910390438865686,0.16431424701194464,0.6860999153495333,-0.1480630802608467,-0.06560797159394689
1.0,-1.2012340547750027,0.027027399192220723,0.1242783319598361,0.6639930915998126,-0.11018882340640124,-0.05158696796465133
1.0,-1.1864417578527158,0.018239760916404845,0.09071843315436276,0.6438472884706459,-0.07843162388404326,-0.0378001607807163
1.0,-1.1761141401660289,0.012104448127707133,0.0645243700950908,0.6275896056893988,-0.05363975654011905,-0.026239795838681565
1.0,-1.1691659897359805,0.007976770527264587,0.04522314303213948,0.6154643933279501,-0.03536919741203915,-0.017414824645366138
1.0,-1.1646454133518498,0.005291238302577888,0.03167237681885272,0.6069326929072802,-0.022540688452974477,-0.011106326728391713
1.0,-1.1617924933863868,0.00359640829625412,0.022547454728584746,0.6012017081179044,-0.013901422420808099,-0.0068194852892368
1.0,-1.1600414772923564,0.0025561847170284028,0.016623826253246994,0.5974985715041385,-0.008292701516198575,-0.004024758824959668
1.0,-1.1589939066914334,0.0019338559767622446,0.012901687797756372,0.5951845653953813,-0.00476824802594348,-0.002265942747338718
1.0,-1.15837951434635,0.0015691165555011073,0.010780478927844814,0.5935267108702917,-0.002733586460435778,-0.0010088302382196513
1.0,-1.1495552424105362,-0.0027338160229735033,0.19502405783456758,0.2619879253149386,-0.14503175393240628,0.2377257536919184
1.0,-1.0492190705257798,-0.05123702221600573,1.1887647617741106,-1.3417637750457274,-0.913948316369879,1.3795371757992576
1.0,-0.7618747307077505,-0.1900901015629674,2.4575317835918136,-2.4440939880778063,-1.8968387230138832,2.1173680514713613
1.0,-0.3279047077547668,-0.3997969434289108,3.0806014090593683,-1.5194709678548817,-2.3812519631966316,1.3530951665712518
1.0,0.13184929718400795,-0.6219633496587147,2.8970781070602527,0.46058915258705135,-2.2416473189870985,-0.18319479417046716
1.0,0.5211146491841422,-0.8100676040961851,2.2550782167373096,2.0117381491474458,-1.7464913768337373,-1.3942321727915166
1.0,0.8023556056909761,-0.9459713524497781,1.5226240261882211,2.5430806860259123,-1.1803622380758165,-1.8428781677027963
1.0,0.9803561637423065,-1.031986360180771,0.897948255673629,2.2505955928590384,-0.6969190408242205,-1.6717141389134724
1.0,1.0770638832793622,-1.0787183217807328,0.4341955778367643,1.5737217820815121,-0.33764289553846644,-1.203791598965879
1.0,1.1159294358802068,-1.0974992786722664,0.11548484731740685,0.8588267874516801,-0.09050508600677004,-0.6952278567525773
1.0,1.1162282176555745,-1.0976436586506186,-0.09048994552889864,0.27979460156227487,0.06935657587029397,-0.276310668079246
1.0,1.0925993515228754,-1.0862255084755352,-0.21179767010501124,-0.11881838012440683,0.16361144399303115,0.01738804974907323
1.0,1.0560239552748187,-1.0685512212402475,-0.26974277166040694,-0.35842933721834663,0.2087390444172498,0.19890935681346597
1.0,1.014632116277411,-1.0485494898392969,-0.2816220909463142,-0.4818305238140101,0.21813599074177312,0.29741669131107534
1.0,0.9741210171534211,-1.0289733573682058,-0.26268980697656824,-0.5305942527967186,0.20362349637467114,0.34173179226532485
1.0,0.9380321107554149,-1.0115341560712503,-0.22629668767225145,-0.5369206725836477,0.17554967015388687,0.3543678571391095
1.0,0.9080934291898423,-0.9970669209428304,-0.18317305938059864,-0.5226729334267097,0.14223258396302466,0.35075659895687544
1.0,0.8846665182315243,-0.985746361337552,-0.1408794328509549,-0.501177962422118,0.10953447453333026,0.3404551677026313
1.0,0.8672295448111147,-0.9773203124533169,-0.10385200080399189,-0.4796433776179812,0.0808969207084057,0.3287900826952485
1.0,0.8548083546037716,-0.97131803480088,-0.07396565335447533,-0.4613213719937489,0.05777684921905652,0.3183282294132057
1.0,0.8462994974613375,-0.9672063094169783,-0.05133153861574361,-0.4471568840469495,0.04026422364253921,0.30999763216360293
1.0,0.8406722921264963,-0.9644870813669142,-0.035067442943542707,-0.436915373861182,0.02767874638106658,0.3038580468416323
1.0,0.8370677258761945,-0.9627452509070498,-0.02389255953885294,-0.4298826284764393,0.019030613324583213,0.2995847205543526
1.0,0.8348250255590152,-0.9616615133770539,-0.016508185203489616,-0.4252529901665175,0.0133155079731114,0.29674290382705537
1.0,0.8334663855149433,-0.9610049792898923,-0.01179406375931399,-0.42231287727106515,0.009666821778003803,0.29492372887794405
1.0,0.8326632704409855,-0.9606168909038132,-0.00887607373549138,-0.4205033998771223,0.007408216274177882,0.29379686182091835
1.0,0.8321991747214701,-0.9603926264557736,-0.0071194914515008995,-0.419420407146307,0.0060485178359217006,0.2931187791355586
1.0,0.8319365604538026,-0.9602657236611365,-0.006088501006189152,-0.4187883088982238,0.005250442857690799,0.29272119825382104
1.0,0.8318876754961017,-0.9602421010384854,-0.005892141277676303,-0.4186683585853975,0.005098440431138589,0.2926455428755661
1.0,0.8318876754961017,-0.9602421010384854,-0.005892141277676303,-0.4186683585853975,0.005098440431138589,0.2926455428755661
1.0,0.8318876754961017,-0.9602421010384854,-0.005892141277676303,-0.4186683585853975,0.005098440431138589,0.2926455428755661
1.0,0.8318876754961017,-0.9602421010384854,-0.005892141277676303,-0.4186683585853975,0.005098440431138589,0.2926455428755661
1.0,0.8318876754961017,-0.9602421010384854,-0.005892141277676303,-0.4186683585853975,0.005098440431138589,0.2926455428755661
1.0,0.8312015169528708,-0.9599105294240655,-0.030093783384798255,-0.37731823120657126,0.02382076558281535,0.262790426186942
1.0,0.7931627868230735,-0.9415291170172114,-0.5874017223824352,0.5999610277051983,0.4550053363508966,-0.4379594650108038
1.0,0.6038417125156661,-0.8500437090585717,-1.856734292284505,2.290680428041204,1.4376972691768601,-1.6236639321424997
1.0,0.23015163988998025,-0.6694658792035412,-2.8757790503306238,2.3897175898879945,2.2280190046858737,-1.615102196645929
1.0,-0.23200067206298408,-0.44614054179607593,-3.070184214845116,0.7289495897317584,2.3809425579458727,-0.3104069410806056
1.0,-0.6648499883434763,-0.23697525774407327,-2.6044890649368106,-1.1770232231657718,2.0226716181500417,1.1668960628090665
1.0,-1.0015329632779202,-0.07428032572296883,-1.8809160336935642,-2.23041368795332,1.463890443334359,2.0059313935763465
1.0,-1.2289961198240964,0.03563643736489364,-1.1883951136874473,-2.2987624259199886,0.9282593249608195,2.1072253127344536
1.0,-1.3633002650916035,0.10053607711859422,-0.6434740356692927,-1.7607529003803728,0.5063121266242835,1.748378589510347
1.0,-1.428380330785363,0.1319846434324592,-0.25603253818858546,-1.0326087893208125,0.20601382538675952,1.2361608641335138
1.0,-1.4458694978946383,0.1404359138137528,0.0023660227221136186,-0.3735349651496742,0.005555546001076956,0.7631768834822492
1.0,-1.432632274172514,0.1340393052117332,0.16298772824001828,0.1154376479679335,-0.11916890927339903,0.40640624313919105
1.0,-1.4013517966541238,0.11892367554726016,0.25028367648838457,0.42981085232231286,-0.18705601482277145,0.1719634153345247
1.0,-1.361511683079712,0.09967178266207913,0.2831927875168778,0.6057493489552057,-0.2127662524909696,0.035788479972451055
1.0,-1.3199892697653173,0.07960695398206333,0.27787185539523873,0.6871579509291963,-0.2088176966471574,-0.0323671977945693
1.0,-1.2813684250994828,0.06094424702835104,0.24868910260127566,0.7113573271329237,-0.18634628947175416,-0.058493470298945305
1.0,-1.2482341233354166,0.04493279597674631,0.2077824450170285,0.7052572780450986,-0.1547606132518973,-0.06148530753040147
1.0,-1.2215710995323983,0.03204845323279314,0.16433214838583593,0.6861598705211621,-0.12117782331326354,-0.05363810846749027
1.0,-1.2012404262329535,0.022224085038825267,0.12429351494590149,0.6640364104144879,-0.09021649188410019,-0.042192397518090605
1.0,-1.1864462896539207,0.015075131203231592,0.09073042830207602,0.6438773241684722,-0.06425488861062402,-0.03093217070634857
1.0,-1.1761172400236926,0.010083836268405222,0.06453331380997582,0.6276096735044685,-0.043986999120527476,-0.0214880884996916
1.0,-1.1691680368848603,0.006725780719284221,0.045229492482729235,0.6154773478956355,-0.029050152117562653,-0.014277618468211283
1.0,-1.1646467228939414,0.004540951288744034,0.03167669648065674,0.6069407827285748,-0.018562223712349706,-0.009122746393266677
1.0,-1.1617918413911208,0.0031615525975404162,0.02264949537172084,0.6010361003145962,-0.011558687591379041,-0.00552367371736113
1.0,-1.15219698559617,-0.0006055856442910503,0.19148514337689831,0.2860747196239554,-0.11191613547049058,0.17096026106648973
1.0,-1.0541237501172365,-0.037243132942935686,1.1662155972750419,-1.302108074480746,-0.6968056269948094,1.0502366892071926
1.0,-0.7700540325132904,-0.14309548544667142,2.4381310827160503,-2.440729513074234,-1.4613691217057927,1.644621167084598
1.0,-0.3375722434739548,-0.3041858255949651,3.077288557292584,-1.554846977738292,-1.8470501082128516,1.0722671894967335
1.0,0.12297008559991028,-0.47570469191800335,2.906789394866063,0.41969215809902294,-1.7466015404011672,-0.11940709540828036
1.0,0.5142329044626197,-0.6214067354701688,2.2699728654542235,1.988666175275874,-1.3654153257501227,-1.0716614796365096
1.0,0.7977216876956521,-0.7269748933677971,1.5367591646153211,2.5402935297481464,-0.9254163731264141,-1.4326624329068498
1.0,0.9776280479245028,-0.7939700768344207,0.9089934722858398,2.260094535920375,-0.5481161312663432,-1.307213920125061
1.0,1.0757464992182448,-0.8305083272749467,0.44199988882519964,1.5869291084468953,-0.2670920090154433,-0.9460673277438534
1.0,1.1155800478507965,-0.8453419101197654,0.12065517119511449,0.8704914885209164,-0.07350507479291424,-0.5501986397333554
1.0,1.116503447448588,-0.8456857741465198,-0.08730823056818117,0.28792466571928127,0.051903952997399846,-0.22275378263818155
1.0,1.0932412743395687,-0.8370231923829367,-0.21010670387130362,-0.11425920853057021,0.12604420049933526,0.007479354342388899
1.0,1.0568395076644077,-0.823467568035863,-0.26915847385314384,-0.35667114688919194,0.16178354137467377,0.15015279106658175
1.0,1.0154811027142796,-0.8080661451845743,-0.2818159100264327,-0.48196410231232506,0.1695639049483342,0.22783141743046784
1.0,0.9749099648613645,-0.7929578920886405,-0.2633685304168284,-0.5318561371345618,0.15859165760647628,0.2629799110891904
1.0,0.9387083933290472,-0.7794768182483242,-0.2272122664965467,-0.5387656926451313,0.13693392292679776,0.27320502748636466
1.0,0.9086371455703698,-0.7682786107024645,-0.18413802800142617,-0.5247543397974259,0.11108931177753727,0.27060278509936264
1.0,0.8850807210219014,-0.7595064528841704,-0.14177251659267423,-0.5032989718615204,0.08565161290955124,0.2626801319983128
1.0,0.867530664234154,-0.7529710014812898,-0.10461119164390693,-0.4817081847682432,0.06332990280599311,0.25363162185759364
1.0,0.8550183900342173,-0.7483115658474239,-0.07457336828001807,-0.46329557953684347,0.04528265392231082,0.2454870201752999
1.0,0.8464406700824938,-0.7451173156766124,-0.05179793790678895,-0.4490392591488938,0.031596509223803554,0.2389877828636844
1.0,0.8407640551465784,-0.7430034056479882,-0.03541621115844437,-0.438719608393852,0.02175127495936868,0.23419081295424218
1.0,0.8371255838169714,-0.7416484782626808,-0.024150959254498203,-0.4316267369788644,0.014980375279151909,0.23084821492370722
1.0,0.8348605046196589,-0.7408049872588199,-0.016701324191367644,-0.42695394043304047,0.010502509996846626,0.22862330764588543
1.0,0.8334875927700489,-0.7402937297294523,-0.011942388149154454,-0.4239844513397836,0.007641822244911816,0.2271979422883242
1.0,0.8326756518262389,-0.73999137170039,-0.00899490303173108,-0.4221558233414945,0.005869949972936939,0.22631442339029326
1.0,0.8321679930370791,-0.73980232505593,-0.009213479804448588,-0.41780302552233756,0.00600005948364859,0.22395129740614206
1.0,0.8161476523681231,-0.733836523396949,-0.305823851518827,0.11355338883482835,0.18411801508405035,-0.0729729891859044
1.0,0.6862363224331567,-0.6854589486835542,-1.42662954185127,1.8280690746237738,0.857504510495223,-1.0178075625057847
1.0,0.3656169850770652,-0.5660637738726416,-2.6298539142516923,2.597566666538793,1.5814461796281891,-1.397723181204843
1.0,-0.08221699186239766,-0.39929524267962563,-3.097552662134524,1.3652834653788983,1.8644770907926917,-0.6272555551716611
1.0,-0.5347319383955549,-0.2307835690188711,-2.800534801188026,-0.6283283831523665,1.6880407556821457,0.574054097760331
1.0,-0.9057923736807024,-0.09260467469011395,-2.1193640394709177,-2.010005005309602,1.280023896630523,1.4174427883990135
1.0,-1.1673580584587573,0.004799558367504499,-1.3968134317193666,-2.3650564627086355,0.8462736756923724,1.6639553943199938
1.0,-1.3289698386385225,0.0649820380182417,-0.8000581123223276,-1.9711267152697234,0.4875158016375533,1.4712514977782851
1.0,-1.4136582362350443,0.09651908166281369,-0.3644647830002434,-1.2668856726370432,0.2253275752095504,1.0902261353521878
1.0,-1.444325903112928,0.10793938924039785,-0.06836846799540353,-0.5681633174481275,0.0469147341942799,0.7026976943953063
1.0,-1.4393717855924173,0.10609452943788929,0.12056200250155269,-0.020916511876513916,-0.06704056056573396,0.3940854046950397
1.0,-1.412701058507718,0.09616263902581743,0.22908324314242584,0.34649355494614537,-0.13258188567468313,0.18281356824057254
1.0,-1.3747368363005907,0.08202517313134433,0.2775582787781192,0.5619080261331422,-0.16194811249453844,0.055049798687143034
1.0,-1.3331496391155615,0.06653855052539774,0.28283109069527446,0.6690388945038964,-0.1652772083562937,-0.012456701412708085
1.0,-1.2932291787280081,0.05167260268267486,0.25984547177660156,0.7080928866143212,-0.15156778549168468,-0.04139900809362199
1.0,-1.2581628261651052,0.038614272112990816,0.2215404463602281,0.7093660470880546,-0.12861185560705568,-0.0482581882575641
1.0,-1.229398161716571,0.027902622065521344,0.17810266174491546,0.6930215540463711,-0.10254423581540603,-0.04411680040088281
1.0,-1.2071030478438072,0.019600162706024216,0.1365105161548312,0.6711108517696353,-0.07756848480877311,-0.035717964452650526
1.0,-1.190645372111707,0.013471502197837038,0.10068815913417853,0.6499853324920567,-0.056049811259845886,-0.026739787056425632
1.0,-1.179007542659074,0.009137700333685992,0.07213303599481008,0.6323767145989807,-0.03889274154465678,-0.01889369246028796
1.0,-1.1710876327130633,0.006188411496998019,0.05072507553480074,0.6189481659572491,-0.026027987200783923,-0.01274407704289309
1.0,-1.1658581374666557,0.004243539946014292,0.03673146239773135,0.6072833159661727,-0.017399366259758058,-0.007438792392275756
1.0,-1.1487021216784656,-0.0006112768634956104,0.296434327421645,0.11890582751636034,-0.12658875459899283,0.1878295668885288
1.0,-1.0237050643688,-0.03353182242933629,1.3846664964785842,-1.5823089664943957,-0.5907621087176613,0.8576095836021157
1.0,-0.7091091033051227,-0.11595151289439373,2.6008375401210655,-2.433025278384465,-1.1109605204392088,1.1620544045195373
1.0,-0.2632786210539344,-0.23263906049462005,3.1006904478581783,-1.2677720747737362,-1.3259880651239084,0.6392283777965474
1.0,0.19153208214678027,-0.3516410900268351,2.82628102643012,0.7256229622742945,-1.2100411623893275,-0.21854250768086572
1.0,0.5669831621130902,-0.44986636134648217,2.1518978151486783,2.145512183373499,-0.9224244618828144,-0.8366882504396058
1.0,0.8329366894067566,-0.5194281437058036,1.426567500638918,2.538846181981428,-0.6123682428442118,-1.028991568558332
1.0,0.9981465125620562,-0.562638692196095,0.8234623331323543,2.16613303450748,-0.3540754657615359,-0.9008526384728083
1.0,1.0854568152758908,-0.585474659192874,0.38163414109132904,1.4669949938298272,-0.16455320972820756,-0.6316306925744644
1.0,1.1179051890724356,-0.5939615154983171,0.08057379731034058,0.7641974236071593,-0.035239609097575314,-0.35386882722346574
1.0,1.114086201768311,-0.5929626612356772,-0.11209146115342108,0.20976439223964274,0.04761476361706933,-0.13099758031944606
1.0,1.0880660446451365,-0.5861571018589866,-0.22341350867510798,-0.16451666405568166,0.09555687486478857,0.02241686261633736
1.0,1.0503904751379673,-0.5763030750705279,-0.27395723416409323,-0.3851782807074202,0.11739431832146405,0.11568100623004857
1.0,1.0088317594574217,-0.5654334132985374,-0.28066324544024085,-0.49579031919708416,0.12039647849576926,0.16529630067754184
1.0,0.9687699929068225,-0.5549552778397631,-0.258545305654362,-0.5368884755395947,0.11100940615939606,0.18684775790223618
1.0,0.933470733460948,-0.5457227737862752,-0.22063696193044569,-0.5391983765121823,0.0948285976657346,0.1922479200459349
1.0,0.9044429793992426,-0.538130578900451,-0.1772479639439674,-0.5232590254353738,0.07627970078645087,0.18954191149540783
1.0,0.881896533849807,-0.5322335670878918,-0.13548653988943732,-0.5014003884288467,0.058414304794866076,0.1836451466563989
1.0,0.865222752636239,-0.5278725477617705,-0.09938955052389789,-0.48015876396483975,0.0429663295164446,0.17725305138126157
1.0,0.8534128877978828,-0.5247836833860616,-0.07053648201555984,-0.46237680813884646,0.030615581302290192,0.17163123962742763
1.0,0.8453641459227285,-0.522678538882909,-0.0488567688030303,-0.4487766046052718,0.021333993793420696,0.16720782197171938
1.0,0.8400658320809917,-0.5212927674874639,-0.03338179025460996,-0.4390214869555457,0.014708063534876789,0.16397547114039288
1.0,0.8366862176019275,-0.5204088309724493,-0.022810065630935888,-0.4323655654656621,0.010181187982616188,0.16174059472154725
1.0,0.8345915705952549,-0.5198609770717354,-0.015859494127228205,-0.4280074971972947,0.007204721012457645,0.16026252377886083
